SCHEMA;TABLE_NAME;COLUMN_NAME;TABLE_KEY
DELTA;SEG_SERVICOMOVELCHEQUE;IDTREAVALIAR;NAO
DELTA;SEG_SERVICOMOVELCHEQUE;IDTTIPOPESSOA;SIM
DELTA;SEG_SERVICOMOVELCHEQUE;IDTTIPORELACAO;NAO
DELTA;SEG_SERVICOMOVELCHEQUE;NOMTITULAR;SIM
DELTA;SEG_SERVICOMOVELCHEQUE;NUMTELCELULAR;NAO
DELTA;SEG_SERVICOMOVELCHEQUE;NUMTELCOMERCIAL;NAO
DELTA;SEG_SERVICOMOVELCHEQUE;NUMTELRESIDENCIAL;NAO
DELTA;SEG_SERVICOMOVELCHEQUE;OBSFATURAMENTO;NAO
DELTA;SEG_SERVICOMOVELFILA;CODFILASERVICOMOVEL;SIM
DELTA;SEG_SERVICOMOVELFILA;CODREGIAOSERVICOMOVEL;SIM
DELTA;SEG_SERVICOMOVELFILA;DSCFILASERVICOMOVEL;SIM
DELTA;SEG_SERVICOMOVELOCORRENCIA;CODATENDIMENTO;SIM
DELTA;SEG_SERVICOMOVELOCORRENCIA;CODUSUARIO;SIM
DELTA;SEG_SERVICOMOVELOCORRENCIA;DATOCORRENCIA;NAO
DELTA;SEG_SERVICOMOVELOCORRENCIA;IDTPONTOFIXOACEITO;NAO
DELTA;SEG_SERVICOMOVELPAREMETRO;CODUSUARIO;NAO
DELTA;SEG_SERVICOMOVELPAREMETRO;DATALTERACAO;NAO
DELTA;SEG_SERVICOMOVELPAREMETRO;DSCMENSAGEM;NAO
DELTA;SEG_SERVICOMOVELPAREMETRO;DSCMENSAGEMPOPUP;NAO
DELTA;SEG_SERVICOMOVELPAREMETRO;NUMTEMPOESPERA;NAO
DELTA;SEG_SERVICOMOVELSUGESTAO;CODATENDIMENTO;SIM
DELTA;SEG_SERVICOMOVELSUGESTAO;CODRESPOSTA;SIM
DELTA;SEG_SERVICOMOVELSUGESTAO;CODSERVICOMOVELSUGESTAO;SIM
DELTA;SEG_SERVICOMOVELSUGESTAO;CODSITUACAO;NAO
DELTA;SEG_SERVICOMOVELSUGESTAO;CODUSUARIOROTEIRIZADOR;NAO
DELTA;SEG_SERVICOMOVELSUGESTAO;DATFECHAMENTO;NAO
DELTA;SEG_SERVICOMOVELSUGESTAO;DATSUGESTAO;NAO
DELTA;SEG_SERVICOMOVELSUGESTAO;DSCRESPOSTA;NAO
DELTA;SEG_SERVICOPRECO;CODSERVICO;SIM
DELTA;SEG_SERVICOPRECO;CODZONA;SIM
DELTA;SEG_SERVICOPRECO;DATCOTACAO;NAO
DELTA;SEG_SERVICOPRECO;VALSERVICO;SIM
DELTA;SEG_SETOR;CODSETOR;SIM
DELTA;SEG_SETOR;DSCSETOR;SIM
DELTA;SEG_SETOR;IDTSITUACAO;NAO
DELTA;SEG_SETORMOTIVO;CODGRUPOUSUARIO;SIM
DELTA;SEG_SETORMOTIVO;CODMOTIVO;SIM
DELTA;SEG_SETOROFENSORMOTIVO;CODANALISEOFENSOR;SIM
DELTA;SEG_SETOROFENSORMOTIVO;CODANALISESETOR;SIM
DELTA;SEG_SETOROFENSORMOTIVO;CODCLASSRECLAMACAO;SIM
DELTA;SEG_SETORRECLAMACAO;CODSETOR;SIM
DELTA;SEG_SETORRECLAMACAO;IDTATIVO;SIM
DELTA;SEG_SETORRECLAMACAO;NOMSETOR;SIM
DELTA;SEG_SINISTROCORRECAO_SAS;CODLOJA;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;CODMARCATIPO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;CODOBJETOCAUSA;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;CODPECA;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;CODSEGURADORA;SIM
DELTA;SEG_SINISTROCORRECAO_SAS;CODSEGURADORACIA;SIM
DELTA;SEG_SINISTROCORRECAO_SAS;CODTIPORELACAO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;CODTIPOSINISTRO;SIM
DELTA;SEG_SINISTROCORRECAO_SAS;CODUFCLIENTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;CODUFSINISTRO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;CODUFVEICULO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;CODUNIDADEEMISSORA;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;CODUNIDADEREGULADORA;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;CODUSUARIOCORRECAO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DATAGENDAMENTO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DATAVISO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DATCORRECAO;SIM
DELTA;SEG_SINISTROCORRECAO_SAS;DATENVIO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DATREALATENDIMENTO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DATSINISTRO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DSCBAIRROCLIENTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DSCBAIRROSINISTRO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DSCCIDADECLIENTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DSCCIDADESINISTRO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DSCCORVEICULO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DSCDESCRICAOSINISTRO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DSCEMAILCLIENTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DSCENDERECOCLIENTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DSCLOJA;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DSCMODELOVEICULO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DSCSERVICO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;DSCSIGLAPLACAVEICULO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;HORAVISO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;HORSINISTRO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;IDTENVIO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;IDTPROCEDENCIA;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;IDTREEMBOLSOLANTERNA;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;IDTREEMBOLSOVIDRO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;IDTTIPODOCUMENTO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;IDTTIPOPESSOA;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;IDTTIPOREGISTRO;SIM
DELTA;SEG_SINISTROCORRECAO_SAS;NOMCLIENTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;NOMSOLICITANTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;NUMANOMODELOVEICULO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;NUMAPOLICECIA;SIM
DELTA;SEG_SINISTROCORRECAO_SAS;NUMCEPCLIENTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;NUMCEPCOMPLEMENTOCLIENTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;NUMCHASSI;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;NUMDDDCLIENTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;NUMDDDSOLICITANTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;NUMDOCUMENTO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;NUMLOTE;SIM
DELTA;SEG_SINISTROCORRECAO_SAS;NUMPLACAVEICULO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;NUMRAMALCLIENTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;NUMRAMALSOLICITANTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;NUMSINISTRO;SIM
DELTA;SEG_SINISTROCORRECAO_SAS;NUMTELEFONECLIENTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;NUMTELEFONESOLICITANTE;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;OBSSINISTRO;NAO
DELTA;SEG_SINISTROCORRECAO_SAS;VALSERVICO;NAO
DELTA;SEG_SINISTROERROSISTEMA;CODSEGURADORA;SIM
DELTA;SEG_SINISTROERROSISTEMA;CODSINISTROERROSISTEMA;SIM
DELTA;SEG_SINISTROERROSISTEMA;DATERRO;SIM
DELTA;SEG_SINISTROERROSISTEMA;DSCERRO;SIM
DELTA;SEG_SINISTROERROSISTEMA;DSCXMLREQUEST;SIM
DELTA;SEG_SINISTROERROSISTEMA;IDTTIPOREGISTRO;SIM
DELTA;SEG_SINISTROERROSISTEMA;NUMLOTE;NAO
DELTA;SEG_SINISTROERROSISTEMA;NUMSINISTRO;SIM
DELTA;SEG_SINISTROERRO_LIB;CODSEGURADORA;NAO
DELTA;SEG_SINISTROERRO_LIB;CODSINISTRO;NAO
DELTA;SEG_SINISTROERRO_LIB;CODSINISTROERRO;SIM
DELTA;SEG_SINISTROERRO_LIB;CODSINISTROTIPOERRO;SIM
DELTA;SEG_SINISTROERRO_LIB;IDTTIPOREGISTRO;NAO
DELTA;SEG_SINISTROERRO_LIB;NUMLOTE;NAO
DELTA;SEG_SINISTROERRO_LIB;NUMSINISTRO;NAO
DELTA;SEG_SINISTROERRO_SAS;CODERRO;SIM
DELTA;SEG_SINISTROERRO_SAS;CODSEGURADORA;SIM
DELTA;SEG_SINISTROERRO_SAS;IDTRECORRENTE;NAO
DELTA;SEG_SINISTROERRO_SAS;IDTTIPOREGISTRO;SIM
DELTA;SEG_SINISTROERRO_SAS;NUMLOTE;SIM
DELTA;SEG_SINISTROERRO_SAS;NUMSINISTRO;SIM
DELTA;SEG_SINISTROTIPOERRO_LIB;CODERRO;SIM
DELTA;SEG_SINISTROTIPOERRO_LIB;CODSEGURADORA;SIM
DELTA;SEG_SINISTROTIPOERRO_LIB;CODSINISTROTIPOERRO;SIM
DELTA;SEG_SINISTROTIPOERRO_LIB;DSCERRO;NAO
DELTA;SEG_SINISTROTIPOERRO_LIB;IDTTRATAVEL;SIM
DELTA;SEG_SINISTROTIPOERRO_SAS;CODERRO;SIM
DELTA;SEG_SINISTROTIPOERRO_SAS;CODSEGURADORA;SIM
DELTA;SEG_SINISTROTIPOERRO_SAS;DSCERRO;NAO
DELTA;SEG_SINISTROTIPOERRO_SAS;IDTSTATUS;SIM
DELTA;SEG_SINISTROTIPOERRO_SAS;IDTTRATAVEL;SIM
DELTA;SEG_SINISTRO_AGRUPAMENTO;CODAGRUPAMENTO;SIM
DELTA;SEG_SINISTRO_AGRUPAMENTO;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_AGRUPAMENTO;DSCAGRUPAMENTO;SIM
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODAGRUPAMENTO;SIM
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODCLASSIFICACAO;SIM
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODSCRIPT;SIM
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODSCRIPTAGRUPAMENTO;SIM
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODTIPOSCRIPT;SIM
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_APURACAO;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_APURACAO;CODTIPOCALCULO;NAO
DELTA;SEG_SINISTRO_APURACAO;DATENCERRAMENTO;NAO
DELTA;SEG_SINISTRO_APURACAO;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_APURACAO;DATREFFIM;NAO
DELTA;SEG_SINISTRO_APURACAO;DATREFINI;NAO
DELTA;SEG_SINISTRO_APURACAO;IDTSITUACAO;NAO
DELTA;SEG_SINISTRO_APURACAO;PRCDESCFORNEC;NAO
DELTA;SEG_SINISTRO_APURACAO;VLRMKPENCOMENDA;NAO
DELTA;SEG_SINISTRO_BONIFICACAO;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_BONIFICACAO;CODBONIFICACAO;SIM
DELTA;SEG_SINISTRO_BONIFICACAO;CODCLASSIFICACAO;SIM
DELTA;SEG_SINISTRO_BONIFICACAO;CODGRUPO;SIM
DELTA;SEG_SINISTRO_BONIFICACAO;CODSUBGRUPO;SIM
DELTA;SEG_SINISTRO_BONIFICACAO;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_BONIFICACAO;PRCALCANCADO;NAO
DELTA;SEG_SINISTRO_BONIFICACAO;PRCBONUS;NAO
DELTA;SEG_SINISTRO_CARGA_SI;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODATENDIMENTO;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODCOMPRADOR;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODEMPPED;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODEMPSOL;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODFAMILIA;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODFORNECEDOR;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODMONTADORA;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODORDEMSERVICO;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODPRODUTO;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODSCRIPT;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODSEGURADORA;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODSINISTROILHA;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODSINISTROILHASINII;NAO
DELTA;SEG_SINISTRO_CARGA_SI;CODSOLICITACAO;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODSOLICITANTE;SIM
DELTA;SEG_SINISTRO_CARGA_SI;CODSUPERVISOR;NAO
DELTA;SEG_SINISTRO_CARGA_SI;CODTIPOSCRIPT;SIM
DELTA;SEG_SINISTRO_CARGA_SI;DATAENTRADANF;NAO
DELTA;SEG_SINISTRO_CARGA_SI;IDTCOMPRADORSINII;NAO
DELTA;SEG_SINISTRO_CARGA_SI;IDTEXCLUIDO;NAO
DELTA;SEG_SINISTRO_CARGA_SI;IDTLATERAL;NAO
DELTA;SEG_SINISTRO_CARGA_SI;IDTPROCEDENCIA;NAO
DELTA;SEG_SINISTRO_CARGA_SI;IDTTIPOITEM;NAO
DELTA;SEG_SINISTRO_CARGA_SI;NUMPEDIDO;NAO
DELTA;SEG_SINISTRO_CARGA_SI;VLRPRODUTO;NAO
DELTA;SEG_SINISTRO_CARGA_SII;CODAGRUPAMENTO;SIM
DELTA;SEG_SINISTRO_CARGA_SII;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_CARGA_SII;CODATENDIMENTO;SIM
DELTA;SEG_SINISTRO_CARGA_SII;CODCIDADE;NAO
DELTA;SEG_SINISTRO_CARGA_SII;CODCLASSIFICACAO;SIM
DELTA;SEG_SINISTRO_CARGA_SII;CODCLASSIFICACOMPRADOR;SIM
DELTA;SEG_SINISTRO_CARGA_SII;CODCREDENCIADO;NAO
DELTA;SEG_SINISTRO_CARGA_SII;CODORDEMSERVICO;SIM
DELTA;SEG_SINISTRO_CARGA_SII;CODSCRIPT;NAO
DELTA;SEG_SINISTRO_CARGA_SII;CODSEGURADORA;SIM
DELTA;SEG_SINISTRO_CARGA_SII;CODSINISTROILHA;SIM
DELTA;SEG_SINISTRO_CARGA_SII;CODSUPERVISOR;NAO
DELTA;SEG_SINISTRO_CARGA_SII;CODTIPOSCRIPT;NAO
DELTA;SEG_SINISTRO_CARGA_SII;CODUF;NAO
DELTA;SEG_SINISTRO_CARGA_SII;CODUSUARIO;SIM
DELTA;SEG_SINISTRO_CARGA_SII;CODVEICULO;NAO
DELTA;SEG_SINISTRO_CARGA_SII;DATACRIACAOOS;NAO
DELTA;SEG_SINISTRO_CARGA_SII;DATAREALIZACAOOS;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTCOMPRADOR;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTEXCLUIDO;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTFORNECIMENTO;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTFROTA;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTLATERAL;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTLOJAPROPRIA;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTPARABRISA;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTPOLIDORFAROL;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTREPARO;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTSITUACAO;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTSTATUSATUALOS;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTSTATUSCRIACAOOS;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTTABELAPRECO;SIM
DELTA;SEG_SINISTRO_CARGA_SII;IDTVDASINISTRO;NAO
DELTA;SEG_SINISTRO_CARGA_SII;IDTVETROPAR;NAO
DELTA;SEG_SINISTRO_CARGA_SII;NOTANPS;NAO
DELTA;SEG_SINISTRO_CARGA_SII;NUMNOTANPS;NAO
DELTA;SEG_SINISTRO_CARGA_SII;VLRCUSTOFORNECIMENTO;NAO
DELTA;SEG_SINISTRO_CARGA_SII;VLRCUSTOOPERACIONAL;NAO
DELTA;SEG_SINISTRO_CARGA_SII;VLRDESCFORNECIMENTO;NAO
DELTA;SEG_SINISTRO_CARGA_SII;VLRFRETE;NAO
DELTA;SEG_SINISTRO_CARGA_SII;VLRIMPOSTO;NAO
DELTA;SEG_SINISTRO_CARGA_SII;VLRORDEMSERVICO;NAO
DELTA;SEG_SINISTRO_CARGA_SII;VLRSOLICITACAOCOMPRA;NAO
DELTA;SEG_SINISTRO_CLASSIFICACAO;CODCLASSIFICACAO;SIM
DELTA;SEG_SINISTRO_CLASSIFICACAO;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_CLASSIFICACAO;DSCCLASSIFICACAO;SIM
DELTA;SEG_SINISTRO_CLASSIFICACAO;IDTCLASSIFICACOMPRADOR;NAO
DELTA;SEG_SINISTRO_CLASSIFICACAO;IDTPOSSUIMETA;NAO
DELTA;SEG_SINISTRO_CLASSIFICASCRIPT;CODAGRUPAMENTO;SIM
DELTA;SEG_SINISTRO_CLASSIFICASCRIPT;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_CLASSIFICASCRIPT;CODCLASSIFICACAO;SIM
DELTA;SEG_SINISTRO_CLASSIFICASCRIPT;CODSCRIPT;SIM
DELTA;SEG_SINISTRO_CLASSIFICASCRIPT;CODSEGURADORA;SIM
DELTA;SEG_SINISTRO_CLASSIFICASCRIPT;CODTIPOSCRIPT;SIM
DELTA;SEG_SINISTRO_CLASSIFICASCRIPT;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_CLASSIFICA_META;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_CLASSIFICA_META;CODCLASSIFICACAO;SIM
DELTA;SEG_SINISTRO_CLASSIFICA_META;CODSINISTROILHA;SIM
DELTA;SEG_SINISTRO_CLASSIFICA_META;CODTIPOSINISTRO;SIM
DELTA;SEG_SINISTRO_CLASSIFICA_META;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_CLASSIFICA_META;IDTMEDIAPONDERADA;NAO
DELTA;SEG_SINISTRO_CLASSIFICA_META;VLRMETACMS;NAO
DELTA;SEG_SINISTRO_CLASSIFICA_META;VLRMETAFORNECTO;NAO
DELTA;SEG_SINISTRO_CLASSIFICA_META;VLRMETANPS;NAO
DELTA;SEG_SINISTRO_CLASSIFICA_META;VLRMETAREPARO;NAO
DELTA;SEG_SINISTRO_CONSSQLAUDIT;CODCONSULTASQLAUDIT;SIM
DELTA;SEG_SINISTRO_CONSSQLAUDIT;CODSQLCONSULTA;SIM
DELTA;SEG_SINISTRO_CONSSQLAUDIT;CODUSUARIO;SIM
DELTA;SEG_SINISTRO_CONSSQLAUDIT;DATOCORRENCIA;SIM
DELTA;SEG_SINISTRO_CONSSQLAUDIT;DSCOBSERVACAO;SIM
DELTA;SEG_SINISTRO_CONSSQLAUDIT;DSCOCORRENCIA;NAO
DELTA;SEG_SINISTRO_CONSSQLAUDIT;DSCVALORANTERIOR;NAO
DELTA;SEG_SINISTRO_CONSSQLAUDIT;DSCVALORATUAL;NAO
DELTA;SEG_SINISTRO_CONSSQLAUDIT;IDTOPERACAO;SIM
DELTA;SEG_SINISTRO_CONSTELAAUDIT;CODCONSULTATELAAUDIT;SIM
DELTA;SEG_SINISTRO_CONSTELAAUDIT;CODTELACONSULTA;SIM
DELTA;SEG_SINISTRO_CONSTELAAUDIT;CODUSUARIO;SIM
DELTA;SEG_SINISTRO_CONSTELAAUDIT;DATOCORRENCIA;SIM
DELTA;SEG_SINISTRO_CONSTELAAUDIT;DSCOBSERVACAO;SIM
DELTA;SEG_SINISTRO_CONSTELAAUDIT;DSCOCORRENCIA;NAO
DELTA;SEG_SINISTRO_CONSTELAAUDIT;DSCVALORANTERIOR;NAO
DELTA;SEG_SINISTRO_CONSTELAAUDIT;DSCVALORATUAL;NAO
DELTA;SEG_SINISTRO_CONSTELAAUDIT;IDTOPERACAO;SIM
DELTA;SEG_SINISTRO_CONSULTA;CODCONSULTA;SIM
DELTA;SEG_SINISTRO_CONSULTA;CODTIPOSINISTRO;SIM
DELTA;SEG_SINISTRO_CONSULTA;DSCCONSULTA;SIM
DELTA;SEG_SINISTRO_CONSULTA;DSCDATASET;SIM
DELTA;SEG_SINISTRO_CONSULTAAUDIT;CODCONSULTA;SIM
DELTA;SEG_SINISTRO_CONSULTAAUDIT;CODCONSULTAAUDIT;SIM
DELTA;SEG_SINISTRO_CONSULTAAUDIT;CODUSUARIO;SIM
DELTA;SEG_SINISTRO_CONSULTAAUDIT;DATOCORRENCIA;SIM
DELTA;SEG_SINISTRO_CONSULTAAUDIT;DSCOBSERVACAO;SIM
DELTA;SEG_SINISTRO_CONSULTAAUDIT;DSCOCORRENCIA;NAO
DELTA;SEG_SINISTRO_CONSULTAAUDIT;DSCVALORANTERIOR;NAO
DELTA;SEG_SINISTRO_CONSULTAAUDIT;DSCVALORATUAL;NAO
DELTA;SEG_SINISTRO_CONSULTAAUDIT;IDTOPERACAO;SIM
DELTA;SEG_SINISTRO_DESC_PROVIDENCIA;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_DESC_PROVIDENCIA;CODDESCONTO;SIM
DELTA;SEG_SINISTRO_DESC_PROVIDENCIA;CODMOTIVO;SIM
DELTA;SEG_SINISTRO_DESC_PROVIDENCIA;CODTIPOSINISTRO;SIM
DELTA;SEG_SINISTRO_DESC_PROVIDENCIA;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_DESC_PROVIDENCIA;PRCADICIONAL;NAO
DELTA;SEG_SINISTRO_DESC_PROVIDENCIA;PRCDESCONTO;NAO
DELTA;SEG_SINISTRO_DESC_PROVIDENCIA;PRCPESOCPR;NAO
DELTA;SEG_SINISTRO_DESC_PROVIDENCIA;PRCPESOGER;NAO
DELTA;SEG_SINISTRO_DESC_PROVIDENCIA;PRCPESOSUP;NAO
DELTA;SEG_SINISTRO_DESC_PROVIDENCIA;PRCPESOSUPCELULA;NAO
DELTA;SEG_SINISTRO_EXCLUSOES;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_EXCLUSOES;CODEXCLUSOES;SIM
DELTA;SEG_SINISTRO_EXCLUSOES;CODSCRIPT;SIM
DELTA;SEG_SINISTRO_EXCLUSOES;CODSEGURADORA;SIM
DELTA;SEG_SINISTRO_EXCLUSOES;CODTIPOSCRIPT;SIM
DELTA;SEG_SINISTRO_EXCLUSOES;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_EXCLUSOES;IDTSITUACAO;NAO
DELTA;SEG_SINISTRO_GRUPO;CODGRUPO;SIM
DELTA;SEG_SINISTRO_GRUPO;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_GRUPO;DSCGRUPO;SIM
DELTA;SEG_SINISTRO_HISTORICO;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_HISTORICO;CODHISTORICO;SIM
DELTA;SEG_SINISTRO_HISTORICO;DATAFIM;NAO
DELTA;SEG_SINISTRO_HISTORICO;DATAINICIO;NAO
DELTA;SEG_SINISTRO_HISTORICO;DSCAREA;NAO
DELTA;SEG_SINISTRO_HISTORICO;DSCPROCEDIMENTO;NAO
DELTA;SEG_SINISTRO_HISTORICO;OBSERVACOES;NAO
DELTA;SEG_SINISTRO_HISTORICO;PERIODICIDADE;NAO
DELTA;SEG_SINISTRO_HISTORICO;QTDEATUALIZADOS;NAO
DELTA;SEG_SINISTRO_HISTORICO;QTDEINSERIDOS;NAO
DELTA;SEG_SINISTRO_HISTORICO;SUCESSO;NAO
DELTA;SEG_SINISTRO_HISTORICO;TIPOCARGA;NAO
DELTA;SEG_SINISTRO_II_META;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_II_META;CODMETASINII;SIM
DELTA;SEG_SINISTRO_II_META;CODSINISTROILHA;SIM
DELTA;SEG_SINISTRO_II_META;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_II_META;PRCFORNECIMENTO;NAO
DELTA;SEG_SINISTRO_II_META;PRCREPARO;NAO
DELTA;SEG_SINISTRO_II_META;VLRCMSCAMINHAO;NAO
DELTA;SEG_SINISTRO_II_META;VLRCMSDEMAIS;NAO
DELTA;SEG_SINISTRO_II_META;VLRCMSLATERAL;NAO
DELTA;SEG_SINISTRO_II_META;VLRCMSPARACHOQUE;NAO
DELTA;SEG_SINISTRO_ILHA;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_ILHA;CODGRUPO;SIM
DELTA;SEG_SINISTRO_ILHA;CODSINISTROILHA;SIM
DELTA;SEG_SINISTRO_ILHA;CODTIPOSINISTRO;SIM
DELTA;SEG_SINISTRO_ILHA;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_ILHA;DSCILHA;NAO
DELTA;SEG_SINISTRO_ILHA;IDTSTATUS;SIM
DELTA;SEG_SINISTRO_ILHA_CLASSIFICA;CODCLASSIFICACAO;SIM
DELTA;SEG_SINISTRO_ILHA_CLASSIFICA;CODILHACLASSIFICACAO;SIM
DELTA;SEG_SINISTRO_ILHA_CLASSIFICA;CODSINISTROILHA;SIM
DELTA;SEG_SINISTRO_ILHA_COMPRADOR;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_ILHA_COMPRADOR;CODCLASSIFICACAO;SIM
DELTA;SEG_SINISTRO_ILHA_COMPRADOR;CODCOMPRADOR;SIM
DELTA;SEG_SINISTRO_ILHA_COMPRADOR;CODSINISTROILHA;SIM
DELTA;SEG_SINISTRO_ILHA_COMPRADOR;CODTIPOSINISTRO;SIM
DELTA;SEG_SINISTRO_ILHA_COMPRADOR;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_ILHA_COMPRADOR;IDTAUSENCIATRABALHO;NAO
DELTA;SEG_SINISTRO_ILHA_COMPRADOR;IDTLISTAR;NAO
DELTA;SEG_SINISTRO_ILHA_COMPRADOR;IDTSTATUS;NAO
DELTA;SEG_SINISTRO_ILHA_SEGURADORA;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_ILHA_SEGURADORA;CODCLASSIFICACAO;SIM
DELTA;SEG_SINISTRO_ILHA_SEGURADORA;CODILHASEGURADORA;NAO
